timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780424788880313673,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424788979562272,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789079845985,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789179941922,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789280739397,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789381614798,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789480563228,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789581738750,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789681789975,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789781864874,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789881227283,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424789981206936,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790081234683,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790182377985,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790282265270,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790382810206,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790482978161,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790582891650,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,29,1.0
1780424790682881546,2,0,-13.95,-14.624999,-13.612499,3880.0,2751.0,3401.0,True,False,30,0.33000001311302185
1780424790783297151,2,0,-7.9874997,-12.2625,-4.5,3946.0,2781.0,3507.0,True,False,30,0.33000001311302185
1780424790885045739,2,0,-2.0249999,-9.787499,4.6124997,4012.0,2808.0,3609.0,True,False,30,0.33000001311302185
1780424790984361825,2,0,3.9374998,-7.4249997,13.612499,4076.0,2837.0,3712.0,True,False,30,0.33000001311302185
1780424791085132743,2,0,9.9,-5.0624995,22.724998,44.0,2863.0,3814.0,True,False,30,0.33000001311302185
1780424791185197547,2,0,15.862499,-2.5874999,31.837498,112.0,2890.0,3917.0,True,False,30,0.33000001311302185
1780424791284329157,2,0,21.824999,-0.225,40.949997,180.0,2918.0,4021.0,True,False,30,0.33000001311302185
1780424791387226372,2,0,26.55,2.5874999,47.587498,235.0,2947.0,3.0,True,False,30,0.6600000262260437
1780424791485918055,2,0,29.812498,6.4125,50.512497,273.0,2991.0,35.0,True,False,30,0.6600000262260437
1780424791587205263,2,0,33.1875,10.349999,53.437496,312.0,3034.0,69.0,True,False,30,0.6600000262260437
1780424791689034509,2,0,36.449997,13.95,56.249996,348.0,3075.0,102.0,True,False,30,1.0
1780424791788179952,2,0,39.9375,17.775,59.512497,390.0,3117.0,141.0,True,False,30,1.0
1780424791888724293,2,0,43.425,21.599998,62.774998,431.0,3159.0,179.0,True,False,30,1.0
1780424791988206824,0,0,44.774998,23.062498,63.899998,450.0,3178.0,195.0,True,False,30,1.0
1780424792088535904,0,0,44.774998,23.062498,63.899998,450.0,3177.0,194.0,True,False,30,1.0
1780424792188575108,0,0,44.774998,23.062498,63.899998,450.0,3177.0,194.0,True,False,30,1.0
1780424792288722526,2,0,43.087498,21.15,62.324997,439.0,3165.0,183.0,True,False,31,0.33000001311302185
1780424792389372953,2,0,38.137497,15.637499,57.937496,380.0,3104.0,133.0,True,False,31,0.33000001311302185
1780424792488434664,2,0,33.3,10.237499,53.6625,323.0,3042.0,81.0,True,False,31,0.33000001311302185
1780424792588811357,2,0,28.462498,4.725,49.274998,267.0,2979.0,30.0,True,False,31,0.33000001311302185
1780424792690239972,2,0,24.3,0.0,45.7875,218.0,2928.0,4085.0,True,False,31,0.6600000262260437
1780424792790157181,2,0,21.037498,-4.0499997,43.087498,182.0,2883.0,4055.0,True,False,31,0.6600000262260437
1780424792890473733,2,0,17.775,-8.099999,40.499996,146.0,2838.0,4026.0,True,False,31,0.6600000262260437
1780424792993169211,2,0,16.762499,-9.5625,39.4875,122.0,2810.0,4004.0,True,False,31,1.0
1780424793093614746,2,0,20.025,-5.5125,42.074997,161.0,2855.0,4036.0,True,False,31,1.0
1780424793193009754,2,0,23.287498,-1.4625,44.774998,198.0,2902.0,4068.0,True,False,31,1.0
1780424793293822154,0,0,25.312498,1.2375,46.574997,229.0,2938.0,4093.0,True,False,31,1.0
1780424793393989092,2,0,25.312498,6.6375,41.175,227.0,2996.0,4035.0,True,False,32,0.33000001311302185
1780424793494367742,2,0,25.312498,14.512499,33.3,226.0,3080.0,3948.0,True,False,32,0.33000001311302185
1780424793593984672,2,0,25.312498,22.387499,25.425,225.0,3164.0,3858.0,True,False,32,0.33000001311302185
1780424793695423984,2,0,25.312498,30.262499,17.55,226.0,3250.0,3768.0,True,False,32,0.33000001311302185
1780424793794300170,2,0,25.312498,38.137497,9.674999,226.0,3335.0,3679.0,True,False,32,0.33000001311302185
1780424793895705724,2,0,25.312498,46.012497,1.8,227.0,3418.0,3592.0,True,False,32,0.33000001311302185
1780424793994783281,2,0,28.2375,49.1625,4.6124997,256.0,3453.0,3618.0,True,False,32,0.6600000262260437
1780424794096052713,2,0,31.6125,52.087498,8.549999,294.0,3483.0,3660.0,True,False,32,0.6600000262260437
1780424794197211994,2,0,34.875,54.7875,12.2625,332.0,3516.0,3705.0,True,False,32,0.6600000262260437
1780424794298052347,2,0,38.3625,57.937496,15.974999,370.0,3550.0,3746.0,True,False,32,1.0
1780424794398055995,2,0,41.85,61.199997,19.8,410.0,3587.0,3788.0,True,False,32,1.0
