event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.592770216,80.00000028863509,-1.1196775051228982e-06,-319.99999805468406,81.00673650727093,-0.8751847346112135,-316.30878773528605,1.0067362186358366,-0.8751836149337083,3.69121031939801,3.9248564044805483,0.5570999919999993,0.6171751631999989,0.22789705899999932,0.8352378738382888,1.0264971217272183,0.3598345538438251,3.229271646384035,0.786168959915876,2.2792430508660857,3.920186104477149,0.791192291635323,2.6811565512529936,4.744531353680721,4.814815135434145
PLACE,3.876954776,-80.00000028863509,-1.1196775051228982e-06,-319.99999805468406,-74.54819321450286,0.6971531852205385,-319.1327222723499,5.451807074132233,0.6971543048980436,0.8672757823341612,5.564206302880894,0.5570999919999993,0.6171751631999989,0.22789705899999932,0.8352378738382888,1.0264971217272183,0.3598345538438251,3.229271646384035,0.786168959915876,2.2792430508660857,3.920186104477149,0.791192291635323,2.6811565512529936,4.744531353680721,4.814815135434145
