timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780424855312156462,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855412337355,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855512147203,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855612412761,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855712567990,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855812598534,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424855912261939,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856013449125,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856113551435,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856213874590,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856313057034,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856413856347,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856516164093,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856614567759,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856714399416,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,39,1.0
1780424856814237275,2,0,-9.224999,-9.5625,-13.499999,3933.0,2808.0,3410.0,True,False,40,0.33000001311302185
1780424856914137262,2,0,-0.78749996,-1.4625,-11.1375,4022.0,2900.0,3434.0,True,False,40,0.33000001311302185
1780424857014447908,2,0,7.5374994,6.5249996,-8.8875,18.0,2990.0,3461.0,True,False,40,0.33000001311302185
1780424857114869702,2,0,15.974999,14.512499,-6.6375,114.0,3080.0,3487.0,True,False,40,0.33000001311302185
1780424857215228740,2,0,24.412498,22.499998,-4.2749996,209.0,3166.0,3513.0,True,False,40,0.33000001311302185
1780424857315758780,2,0,32.85,30.599998,-2.0249999,305.0,3253.0,3540.0,True,False,40,0.33000001311302185
1780424857416987594,2,0,38.3625,35.887497,0.78749996,368.0,3311.0,3569.0,True,False,40,0.6600000262260437
1780424857517154467,2,0,41.399998,39.0375,4.725,403.0,3344.0,3613.0,True,False,40,0.6600000262260437
1780424857616680693,2,0,44.437496,42.074997,8.549999,440.0,3378.0,3659.0,True,False,40,0.6600000262260437
1780424857717871360,2,0,47.3625,45.1125,12.2625,475.0,3411.0,3702.0,True,False,40,1.0
1780424857818179629,2,0,50.7375,48.374996,16.0875,513.0,3449.0,3745.0,True,False,40,1.0
1780424857919573298,2,0,53.999996,51.749996,19.912498,551.0,3485.0,3788.0,True,False,40,1.0
1780424858019336753,0,0,55.012497,52.762497,21.037498,567.0,3500.0,3803.0,True,False,40,1.0
1780424858118673476,0,0,55.012497,52.762497,21.037498,567.0,3499.0,3802.0,True,False,40,1.0
1780424858219317183,0,0,55.012497,52.762497,21.037498,568.0,3500.0,3803.0,True,False,40,1.0
1780424858323065538,2,0,54.1125,51.8625,20.025,566.0,3497.0,3801.0,True,False,41,0.33000001311302185
1780424858419849473,2,0,49.6125,47.249996,14.512499,513.0,3447.0,3738.0,True,False,41,0.33000001311302185
1780424858519312664,2,0,45.1125,42.749996,9.0,460.0,3396.0,3674.0,True,False,41,0.33000001311302185
1780424858620462098,2,0,40.6125,38.137497,3.6,406.0,3345.0,3612.0,True,False,41,0.33000001311302185
1780424858720459089,2,0,36.5625,34.087498,-1.4625,356.0,3298.0,3551.0,True,False,41,0.6600000262260437
1780424858822276770,2,0,33.637497,31.05,-5.5125,324.0,3267.0,3508.0,True,False,41,0.6600000262260437
1780424858921618085,2,0,30.824999,28.124998,-9.5625,292.0,3236.0,3460.0,True,False,41,0.6600000262260437
1780424859023799094,2,0,28.687498,25.9875,-12.7125,260.0,3205.0,3419.0,True,False,41,1.0
1780424859124012175,2,0,31.499998,28.912498,-8.662499,291.0,3235.0,3462.0,True,False,41,1.0
1780424859223098434,2,0,34.425,31.837498,-4.6124997,323.0,3268.0,3507.0,True,False,41,1.0
1780424859323029816,0,0,36.899998,34.425,-1.0124999,357.0,3299.0,3554.0,True,False,41,1.0
1780424859422996151,2,0,33.524998,31.6125,4.725,324.0,3275.0,3618.0,True,False,42,0.33000001311302185
1780424859524223097,2,0,28.912498,28.012499,12.825,274.0,3236.0,3707.0,True,False,42,0.33000001311302185
1780424859623593145,2,0,24.412498,24.412498,20.812498,223.0,3196.0,3795.0,True,False,42,0.33000001311302185
1780424859724246973,2,0,19.912498,20.812498,28.912498,171.0,3156.0,3885.0,True,False,42,0.33000001311302185
1780424859825040888,2,0,15.412499,17.2125,36.899998,118.0,3116.0,3975.0,True,False,42,0.33000001311302185
1780424859925238685,2,0,10.912499,13.612499,44.887497,69.0,3077.0,4065.0,True,False,42,0.33000001311302185
1780424860026149959,2,0,13.3875,16.199999,48.4875,89.0,3100.0,10.0,True,False,42,0.6600000262260437
1780424860126761374,2,0,17.099998,19.912498,51.524998,132.0,3140.0,46.0,True,False,42,0.6600000262260437
1780424860226295735,2,0,20.812498,23.512499,54.337498,174.0,3180.0,80.0,True,False,42,0.6600000262260437
1780424860327656298,2,0,24.412498,27.1125,57.487495,214.0,3218.0,117.0,True,False,42,1.0
1780424860428627666,2,0,28.2375,30.824999,60.749996,256.0,3257.0,155.0,True,False,42,1.0
1780424860527636150,0,0,31.274998,33.75,63.337498,298.0,3296.0,189.0,True,False,42,1.0
1780424860628058451,2,0,26.437498,28.912498,59.2875,245.0,3246.0,146.0,True,False,43,0.33000001311302185
1780424860728312291,2,0,21.037498,23.624998,54.7875,186.0,3190.0,96.0,True,False,43,0.33000001311302185
1780424860829580560,2,0,15.749999,18.449999,50.399998,126.0,3132.0,45.0,True,False,43,0.33000001311302185
1780424860928523373,2,0,10.349999,13.275,46.124996,67.0,3074.0,4089.0,True,False,43,0.33000001311302185
1780424861030252126,2,0,8.4375,11.474999,44.774998,39.0,3053.0,4071.0,True,False,43,0.6600000262260437
1780424861130359195,2,0,9.45,12.2625,45.562496,42.0,3052.0,4073.0,True,False,43,1.0
1780424861230666899,2,0,13.275,15.974999,48.4875,86.0,3095.0,12.0,True,False,43,1.0
1780424861332942597,2,0,16.9875,19.6875,51.3,130.0,3137.0,45.0,True,False,43,1.0
1780424861431986308,2,0,18.3375,20.699999,49.949997,149.0,3155.0,43.0,True,False,44,0.33000001311302185
1780424861532810732,2,0,18.449999,20.3625,43.199997,149.0,3151.0,4061.0,True,False,44,0.33000001311302185
1780424861633016717,2,0,18.5625,19.912498,36.449997,150.0,3145.0,3982.0,True,False,44,0.33000001311302185
1780424861731632536,2,0,18.787498,19.574999,29.699999,151.0,3140.0,3905.0,True,False,44,0.33000001311302185
1780424861833668752,2,0,18.9,19.125,22.949999,152.0,3136.0,3828.0,True,False,44,0.33000001311302185
1780424861933348921,2,0,19.012499,19.012499,19.012499,154.0,3134.0,3779.0,True,False,44,0.33000001311302185
1780424862034615444,2,0,15.412499,15.525,15.525,122.0,3101.0,3744.0,True,False,44,0.6600000262260437
1780424862133564430,2,0,7.0874996,7.0874996,7.0874996,26.0,3004.0,3647.0,True,False,44,0.6600000262260437
1780424862234912135,2,0,-1.3499999,-1.3499999,-1.3499999,4029.0,2912.0,3551.0,True,False,44,0.6600000262260437
1780424862335033022,2,0,-9.787499,-9.787499,-9.787499,3939.0,2817.0,3459.0,True,False,44,0.6600000262260437
1780424862434937892,2,0,-18.1125,-18.1125,-18.1125,3851.0,2721.0,3366.0,True,False,44,0.6600000262260437
1780424862535239722,2,0,-26.55,-26.55,-26.55,3760.0,2622.0,3269.0,True,False,44,0.6600000262260437
1780424862636558557,2,0,-32.2875,-32.2875,-32.2875,3689.0,2543.0,3195.0,True,False,44,1.0
1780424862736985552,2,0,-27.3375,-27.3375,-27.3375,3742.0,2603.0,3251.0,True,False,44,1.0
1780424862837462427,2,0,-22.387499,-22.387499,-22.387499,3794.0,2661.0,3307.0,True,False,44,1.0
1780424862938712528,2,0,-17.4375,-17.4375,-17.4375,3845.0,2718.0,3361.0,True,False,44,1.0
1780424863038145208,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863138344527,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863238207387,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863339377531,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863439144944,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863538846262,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,44,1.0
1780424863638492432,0,0,-15.187499,-15.187499,-15.187499,3874.0,2750.0,3392.0,True,False,44,1.0
1780424863739883174,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424863839243351,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424863939258306,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864039600489,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864139310263,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864239532429,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864339578705,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864440239523,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864539515831,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864640868966,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864740696551,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864842061680,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424864941008303,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424865040486379,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
1780424865142216572,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,44,1.0
