event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.561687432,-20.000001465572097,60.000003693838934,-319.9999984725249,-17.757758391301,60.01069776607419,-318.4876510289811,2.242243074271098,0.010694072235253316,1.512347443543831,2.704618856196052,0.5238866740833328,0.5483496985416655,0.2466798791666661,0.7938686109535943,0.7913578098341159,0.3786053569007237,2.6225989742632247,0.2261116874598379,1.7908780972348666,2.650036979075073,0.31229992660098815,1.8124082553887058,3.1890959344966103,3.225686115979274
PLACE,3.764520929,19.99999628937944,-60.00000448584496,-320.0000006748872,23.00295116363479,-59.55847518316054,-317.9305919239613,3.0029548742553516,0.4415293026844225,2.069408750925902,3.673573012797169,0.5238866740833328,0.5483496985416655,0.2466798791666661,0.7938686109535943,0.7913578098341159,0.3786053569007237,2.6225989742632247,0.2261116874598379,1.7908780972348666,2.650036979075073,0.31229992660098815,1.8124082553887058,3.1890959344966103,3.225686115979274
