timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780425056623642523,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425056724051284,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425056824113842,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425056924315724,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057023839356,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057124717149,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057225160656,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057325139227,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057424334935,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057525407245,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057625568580,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057730989030,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057825270101,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425057925464552,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058026372477,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058126047207,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058230191557,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058327028547,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058426700242,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058527349235,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058627045687,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058727494947,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058827498477,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425058928190339,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425059027025851,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425059127998109,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425059229214830,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425059328354473,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,74,1.0
1780425059427226070,2,0,-14.287499,-14.4,-14.624999,3875.0,2751.0,3393.0,True,False,75,0.33000001311302185
1780425059529231430,2,0,-5.5125,-9.224999,-11.249999,3972.0,2813.0,3433.0,True,False,75,0.33000001311302185
1780425059628422350,2,0,3.2624998,-4.0499997,-7.8749995,4066.0,2873.0,3470.0,True,False,75,0.33000001311302185
1780425059731659484,2,0,12.037499,1.2375,-4.6124997,68.0,2931.0,3508.0,True,False,75,0.33000001311302185
1780425059828623492,2,0,20.812498,6.4125,-1.2375,167.0,2990.0,3545.0,True,False,75,0.33000001311302185
1780425059928800958,2,0,29.474998,11.5875,2.1374998,266.0,3047.0,3584.0,True,False,75,0.33000001311302185
1780425060030189168,2,0,38.25,16.875,5.5125,367.0,3105.0,3622.0,True,False,75,0.33000001311302185
1780425060130811735,2,0,43.312496,20.5875,8.775,425.0,3147.0,3658.0,True,False,75,0.6600000262260437
1780425060430531374,2,0,46.35,24.187498,12.599999,461.0,3186.0,3703.0,True,False,75,0.6600000262260437
1780425060430567058,2,0,49.387497,27.675,16.425,497.0,3225.0,3747.0,True,False,75,0.6600000262260437
1780425060432146987,2,0,52.312496,31.05,19.912498,533.0,3260.0,3786.0,True,False,75,1.0
1780425060532688939,2,0,55.574997,34.649998,23.7375,572.0,3299.0,3828.0,True,False,75,1.0
1780425060632951064,2,0,58.837498,38.25,27.449999,610.0,3337.0,3871.0,True,False,75,1.0
1780425060734175949,0,0,59.062496,38.587498,27.787498,614.0,3345.0,3877.0,True,False,75,1.0
1780425060832866975,0,0,59.062496,38.587498,27.787498,615.0,3346.0,3878.0,True,False,75,1.0
1780425060933258756,0,0,59.062496,38.587498,27.787498,615.0,3347.0,3879.0,True,False,75,1.0
1780425061033465706,2,0,56.587498,35.774998,24.8625,589.0,3320.0,3851.0,True,False,76,0.33000001311302185
1780425061133292898,2,0,52.087498,30.712498,19.4625,537.0,3265.0,3787.0,True,False,76,0.33000001311302185
1780425061233954392,2,0,47.699997,25.65,14.062499,486.0,3209.0,3727.0,True,False,76,0.33000001311302185
1780425061334053146,2,0,43.199997,20.5875,8.662499,435.0,3155.0,3667.0,True,False,76,0.33000001311302185
1780425061435485031,2,0,40.05,16.65,4.5,399.0,3113.0,3621.0,True,False,76,0.6600000262260437
1780425061535814309,2,0,37.2375,13.162499,0.45,366.0,3075.0,3578.0,True,False,76,0.6600000262260437
1780425061635727306,2,0,34.425,9.5625,-3.4875,334.0,3036.0,3533.0,True,False,76,0.6600000262260437
1780425061736555831,2,0,35.212498,10.4625,-2.5874999,334.0,3036.0,3530.0,True,False,76,1.0
1780425061837055385,2,0,38.024998,13.95,1.3499999,366.0,3077.0,3576.0,True,False,76,1.0
1780425061937183010,2,0,40.837498,17.55,5.2875,399.0,3116.0,3622.0,True,False,76,1.0
1780425062037590959,2,0,39.4875,19.2375,8.4375,398.0,3133.0,3652.0,True,False,77,0.33000001311302185
1780425062137704453,2,0,32.0625,20.812498,14.287499,311.0,3151.0,3718.0,True,False,77,0.33000001311302185
1780425062242187455,2,0,24.749998,22.387499,20.025,226.0,3167.0,3786.0,True,False,77,0.33000001311302185
