timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780424642398517793,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424642499412768,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424642599182661,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424642699701755,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424642799812515,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424642900216201,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643000204083,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643100211580,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643199473751,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643300434053,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643399736513,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643499677956,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643600160402,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643700426194,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643800348404,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424643901098868,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424644001576957,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
1780424644101660636,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,9,1.0
