event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.567863606,59.99999575365582,-19.99999640849039,-320.0000011809656,61.49926108054583,-20.891127612884958,-318.05578442218814,1.4992653268900114,-0.8911312043945685,1.9442167587774861,2.611874834093617,0.4604739050347213,0.47087430434027655,0.19763215149305516,0.7501125499635901,0.7689556306344593,0.3313755438921865,3.0351936346210877,0.8205294430685051,2.670056611526718,3.401687252839981,0.8235612761930065,2.7669560532463406,4.177768720230324,4.461588858509403
PLACE,3.737584105,-59.99999749035118,20.000008361179265,-320.0000001511389,-55.42887554799901,20.749936042921707,-316.60410368686297,4.571121942352164,0.7499276817424416,3.3958964642759497,5.743662606367031,0.4604739050347213,0.47087430434027655,0.19763215149305516,0.7501125499635901,0.7689556306344593,0.3313755438921865,3.0351936346210877,0.8205294430685051,2.670056611526718,3.401687252839981,0.8235612761930065,2.7669560532463406,4.177768720230324,4.461588858509403
