event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.561057712,59.999998124686485,39.99999841466474,-319.99999897325864,60.63487911330124,38.82525604257672,-318.7730337258959,0.6348809886147535,-1.1747423720880192,1.2269652473627275,1.8134324439358946,0.6346194306074756,0.6546619189252328,0.2559837119158876,0.8893862495075726,1.0257124092562395,0.38447637694321707,3.098199133297186,0.9561399926181267,2.168940591228818,3.9581276067713045,0.9808112386151018,2.364660829110943,4.114216577357703,4.713850408531276
PLACE,3.792178135,-60.00000271856706,-40.00000249321711,-320.000000994218,-54.43848544058744,-39.262464880068876,-316.8890850591231,5.561517277979618,0.7375376131482341,3.1109159350949085,6.415000710779512,0.6346194306074756,0.6546619189252328,0.2559837119158876,0.8893862495075726,1.0257124092562395,0.38447637694321707,3.098199133297186,0.9561399926181267,2.168940591228818,3.9581276067713045,0.9808112386151018,2.364660829110943,4.114216577357703,4.713850408531276
