timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780424677666818804,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,14,1.0
1780424677766720915,2,0,-13.612499,-12.15,-13.162499,3887.0,2779.0,3411.0,True,False,15,0.33000001311302185
1780424677866945792,2,0,-9.9,-3.4875,-8.099999,3927.0,2878.0,3467.0,True,False,15,0.33000001311302185
1780424677967735518,2,0,-6.1874995,5.0624995,-2.925,3967.0,2973.0,3524.0,True,False,15,0.33000001311302185
1780424678067875226,2,0,-2.475,13.724999,2.1374998,4007.0,3069.0,3582.0,True,False,15,0.33000001311302185
1780424678167921381,2,0,1.2375,22.275,7.2,4047.0,3164.0,3641.0,True,False,15,0.33000001311302185
1780424678268304550,2,0,4.95,30.937498,12.374999,4089.0,3257.0,3700.0,True,False,15,0.33000001311302185
1780424678368201912,2,0,8.325,39.262497,17.2125,34.0,3351.0,3755.0,True,False,15,0.33000001311302185
1780424678468756084,2,0,11.924999,42.187496,20.699999,74.0,3384.0,3795.0,True,False,15,0.6600000262260437
1780424678569686764,2,0,15.749999,45.337498,24.187498,115.0,3416.0,3835.0,True,False,15,0.6600000262260437
1780424678671517663,2,0,19.2375,48.149998,27.449999,156.0,3448.0,3873.0,True,False,15,1.0
1780424678771006797,2,0,23.062498,51.4125,31.05,196.0,3482.0,3912.0,True,False,15,1.0
1780424678872138154,2,0,26.775,54.675,34.762497,238.0,3517.0,3952.0,True,False,15,1.0
1780424678971225748,0,0,29.3625,56.812496,37.125,274.0,3546.0,3986.0,True,False,15,1.0
1780424679072843549,0,0,29.3625,56.812496,37.125,273.0,3545.0,3985.0,True,False,15,1.0
1780424679171131108,0,0,29.3625,56.812496,37.125,273.0,3545.0,3984.0,True,False,15,1.0
1780424679272037572,0,0,29.3625,56.812496,37.125,273.0,3545.0,3984.0,True,False,15,1.0
1780424679371651414,2,0,25.0875,53.1,32.962498,228.0,3508.0,3941.0,True,False,16,0.33000001311302185
1780424679472438055,2,0,19.6875,48.712498,27.9,166.0,3461.0,3883.0,True,False,16,0.33000001311302185
1780424679572806022,2,0,14.4,44.212498,22.8375,108.0,3411.0,3827.0,True,False,16,0.33000001311302185
1780424679672359813,2,0,9.0,39.712498,17.662498,47.0,3363.0,3771.0,True,False,16,0.33000001311302185
1780424679773244214,2,0,5.1749997,36.899998,14.287499,6.0,3332.0,3731.0,True,False,16,0.6600000262260437
1780424679873808235,2,0,1.2375,33.975,10.687499,4057.0,3300.0,3688.0,True,False,16,0.6600000262260437
1780424679973680978,2,0,-2.6999998,31.162498,7.0874996,4013.0,3268.0,3646.0,True,False,16,0.6600000262260437
1780424680075205380,2,0,0.5625,33.637497,10.0125,4040.0,3288.0,3672.0,True,False,16,1.0
1780424680175721571,2,0,4.5,36.449997,13.612499,4083.0,3317.0,3712.0,True,False,16,1.0
1780424680276150036,2,0,8.325,39.262497,17.2125,31.0,3349.0,3753.0,True,False,16,1.0
1780424680375299507,2,0,11.7,34.875,18.449999,66.0,3311.0,3769.0,True,False,17,0.33000001311302185
1780424680476291225,2,0,16.875,27.787498,20.3625,123.0,3236.0,3792.0,True,False,17,0.33000001311302185
1780424680576419401,2,0,22.05,20.812498,22.275,183.0,3159.0,3814.0,True,False,17,0.33000001311302185
1780424680677114410,2,0,27.224998,13.724999,24.187498,242.0,3082.0,3835.0,True,False,17,0.33000001311302185
1780424680776934750,2,0,32.2875,6.7499995,26.099998,301.0,3003.0,3856.0,True,False,17,0.33000001311302185
1780424680877768834,2,0,36.449997,4.8374996,28.462498,348.0,2971.0,3881.0,True,False,17,0.6600000262260437
1780424680977769296,2,0,39.4875,8.775,31.837498,383.0,3016.0,3919.0,True,False,17,0.6600000262260437
1780424681078973927,2,0,42.637497,12.599999,35.1,420.0,3059.0,3956.0,True,False,17,0.6600000262260437
1780424681179649423,2,0,45.449997,16.0875,38.137497,454.0,3098.0,3990.0,True,False,17,1.0
1780424681279487225,2,0,48.824997,19.912498,41.512497,492.0,3140.0,4031.0,True,False,17,1.0
1780424681379986741,2,0,52.087498,23.7375,44.999996,531.0,3180.0,4070.0,True,False,17,1.0
1780424681480425441,2,0,52.199997,23.7375,44.999996,543.0,3192.0,4080.0,True,False,18,0.33000001311302185
1780424681580843924,2,0,47.587498,18.3375,40.1625,490.0,3132.0,4027.0,True,False,18,0.33000001311302185
1780424681680795408,2,0,43.087498,12.825,35.4375,437.0,3073.0,3971.0,True,False,18,0.33000001311302185
1780424681781798600,2,0,38.475,7.4249997,30.712498,383.0,3011.0,3917.0,True,False,18,0.33000001311302185
1780424681882216872,2,0,34.649998,2.8124998,26.775,334.0,2955.0,3866.0,True,False,18,0.6600000262260437
1780424681981576239,2,0,33.1875,0.9,25.0875,317.0,2934.0,3848.0,True,False,18,0.6600000262260437
1780424682082965139,2,0,34.649998,2.6999998,26.662498,328.0,2950.0,3862.0,True,False,18,1.0
1780424682184491707,2,0,37.8,6.6375,29.925,364.0,2996.0,3900.0,True,False,18,1.0
1780424682283993706,2,0,40.837498,10.4625,33.1875,402.0,3039.0,3937.0,True,False,18,1.0
1780424682384045043,2,0,40.6125,11.7,33.3,410.0,3051.0,3946.0,True,False,19,0.33000001311302185
1780424682484177117,2,0,35.1,13.612499,29.587498,343.0,3073.0,3903.0,True,False,19,0.33000001311302185
1780424682584612959,2,0,29.474998,15.525,25.874998,279.0,3093.0,3862.0,True,False,19,0.33000001311302185
1780424682684860536,2,0,23.9625,17.324999,22.162498,216.0,3114.0,3820.0,True,False,19,0.33000001311302185
1780424682784629703,2,0,19.012499,19.012499,19.012499,154.0,3134.0,3779.0,True,False,19,0.6600000262260437
1780424682885786054,2,0,10.687499,10.687499,10.687499,67.0,3047.0,3690.0,True,False,19,0.6600000262260437
1780424682987032619,2,0,2.25,2.25,2.25,4071.0,2956.0,3597.0,True,False,19,0.6600000262260437
1780424683086368361,2,0,-6.1874995,-6.1874995,-6.1874995,3977.0,2858.0,3499.0,True,False,19,0.6600000262260437
1780424683187064508,2,0,-14.624999,-14.624999,-14.512499,3887.0,2761.0,3404.0,True,False,19,0.6600000262260437
1780424683287399487,2,0,-22.949999,-22.949999,-22.949999,3798.0,2665.0,3310.0,True,False,19,0.6600000262260437
1780424683388093437,2,0,-31.387499,-31.387499,-31.387499,3710.0,2565.0,3216.0,True,False,19,0.6600000262260437
1780424683488455918,2,0,-29.474998,-29.474998,-29.474998,3720.0,2579.0,3227.0,True,False,19,1.0
1780424683588390922,2,0,-24.525,-24.525,-24.525,3772.0,2636.0,3282.0,True,False,19,1.0
1780424683689151137,2,0,-19.574999,-19.574999,-19.574999,3823.0,2693.0,3338.0,True,False,19,1.0
1780424683789237100,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3394.0,True,False,19,1.0
1780424683893054569,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424683989810778,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424684089819129,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424684190503991,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424684290379269,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424684390772437,0,0,-15.187499,-15.187499,-15.187499,3874.0,2749.0,3392.0,True,False,19,1.0
1780424684490871157,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424684590826662,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424684691295838,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424684791237702,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424684891809106,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424684992587357,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685091724392,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685191445727,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685291081701,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685392020296,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685492168486,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685593737892,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685692127397,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685792466091,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685892301631,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424685992783412,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424686093039657,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424686193565250,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424686293190897,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
1780424686395483463,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,19,1.0
