event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.567301069,-40.000009428473085,-40.000001641243976,-319.99999759755315,-35.86245335784821,-39.07874910125964,-318.0658264629249,4.137556070624875,0.9212525399843372,1.9341711346282295,4.659301928188535,0.7126729917613632,0.7365231193181813,0.31620662244318126,0.9386375885115384,1.0395371952177244,0.41937842345623527,2.5262870898728487,0.6328061251521326,1.9679974900919888,2.9963835183086793,0.6954458471078886,1.9682881758859214,3.443556307777728,3.6518649288252485
PLACE,3.738056159,40.00000389729865,39.99999892612377,-320.00000161762676,40.91502200641947,39.655639215803845,-317.998177772071,0.9150181091208225,-0.34435971031992807,2.001823845555748,2.227810687366921,0.7126729917613632,0.7365231193181813,0.31620662244318126,0.9386375885115384,1.0395371952177244,0.41937842345623527,2.5262870898728487,0.6328061251521326,1.9679974900919888,2.9963835183086793,0.6954458471078886,1.9682881758859214,3.443556307777728,3.6518649288252485
