event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.583208588,-79.9999991400881,20.000007165296548,-319.99999985881703,-74.71792509874257,21.42720454563373,-318.8560040687844,5.282074041345524,1.4271973803371836,1.1439957900326476,5.58980544458481,0.5443681781496057,0.6380721696850382,0.2234225826377948,0.8282519366310687,1.0347518298056229,0.35624663379339155,3.365736561503873,1.2096006196684197,1.4622551448810839,3.8730520185106942,1.2290166839208345,1.496488932695375,4.04540874366341,4.33018395372821
PLACE,3.863702615,80.00000113326843,-20.000004692936383,-319.999999089054,81.44940021493065,-20.99200855193604,-318.21948458932445,1.4493990816622215,-0.9920038589996558,1.7805144997295201,2.50101204274201,0.5443681781496057,0.6380721696850382,0.2234225826377948,0.8282519366310687,1.0347518298056229,0.35624663379339155,3.365736561503873,1.2096006196684197,1.4622551448810839,3.8730520185106942,1.2290166839208345,1.496488932695375,4.04540874366341,4.33018395372821
