timestamp_ns,state,error_code,q1,q2,q3,encoder1,encoder2,encoder3,motors_enabled,vacuum_on,trajectory_id,trajectory_progress
1780424820843816050,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424820943963567,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821043913578,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821144625137,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821244697536,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821345006411,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821444531861,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821544951470,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821645100318,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821745179534,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821845942899,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424821945801025,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424822045427287,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424822151162809,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424822245912088,0,0,-15.187499,-15.187499,-15.187499,3875.0,2751.0,3393.0,True,False,34,1.0
1780424822345742313,2,0,-11.812499,-11.1375,-14.174999,3903.0,2789.0,3401.0,True,False,35,0.33000001311302185
1780424822446464536,2,0,-4.725,-2.25,-12.15,3982.0,2892.0,3424.0,True,False,35,0.33000001311302185
