event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.61901819,-80.00000028863509,-1.1196775051228982e-06,-319.99999805468406,-74.4470345307032,1.3783713698568043,-317.18732151368795,5.5529657579318865,1.3783724895343095,2.812676540996108,6.375459885603461,0.49438803830935185,0.587691238489208,0.20661305363309296,0.79249228140094,1.0498461443663,0.32713672169701724,3.229726081353661,1.213744896161457,2.3152748376314776,3.978513938068255,1.2248587336741015,2.368101777432613,4.330864607806504,4.789233560930246
PLACE,3.845429468,80.00000028863509,-1.1196775051228982e-06,-319.99999805468406,80.90648669341053,-1.0491184224661096,-318.1821249204172,0.9064864047754355,-1.0491173027886045,1.817873134266847,2.2862693300095467,0.49438803830935185,0.587691238489208,0.20661305363309296,0.79249228140094,1.0498461443663,0.32713672169701724,3.229726081353661,1.213744896161457,2.3152748376314776,3.978513938068255,1.2248587336741015,2.368101777432613,4.330864607806504,4.789233560930246
