event,time_sec,x_joint_mm,y_joint_mm,z_joint_mm,x_encoder_mm,y_encoder_mm,z_encoder_mm,x_error_mm,y_error_mm,z_error_mm,euclidean_error_mm,q1_mae_deg,q2_mae_deg,q3_mae_deg,q1_rmse_deg,q2_rmse_deg,q3_rmse_deg,x_mae_mm,y_mae_mm,z_mae_mm,x_rmse_mm,y_rmse_mm,z_rmse_mm,euclidean_mae_mm,euclidean_rmse_mm
PICK,1.559997095,-20.000001465572097,60.000003693838934,-319.9999984725249,-17.757758391301,60.01069776607419,-318.4876510289811,2.242243074271098,0.010694072235253316,1.512347443543831,2.704618856196052,0.6318535949999994,0.6436078484848476,0.3048298020202015,0.87986895293098,0.8677447819337419,0.43444104346306744,2.534126061126493,0.17798148478143716,1.7650705066158139,2.5508803522894015,0.2442590578083074,1.7830711819592315,3.0970894028090745,3.1218577640486753
PLACE,3.736577014,19.99999628937944,-60.00000448584496,-320.0000006748872,22.826005337361327,-59.65473558851734,-317.9822071051994,2.826009047981888,0.345268897327621,2.0177935696877967,3.4895599494220972,0.6318535949999994,0.6436078484848476,0.3048298020202015,0.87986895293098,0.8677447819337419,0.43444104346306744,2.534126061126493,0.17798148478143716,1.7650705066158139,2.5508803522894015,0.2442590578083074,1.7830711819592315,3.0970894028090745,3.1218577640486753
